# sr=500,duration=28.247583
-0.002213,0.008820
-0.001633,0.004074
-0.002960,0.006439
-0.009003,0.005234
-0.007217,0.003174
-0.008682,0.006546
-0.007187,0.006622
-0.000824,0.006851
-0.000732,0.004227
-0.004349,0.006287
-0.012238,0.005844
-0.008087,0.004105
-0.004669,0.006241
-0.004257,0.008133
-0.000641,0.008163
-0.005371,0.004623
-0.007034,0.005478
-0.011642,0.006500
-0.006668,0.005951
-0.004944,0.004593
-0.003281,0.007584
-0.004349,0.007263
-0.006271,0.005447
-0.008621,0.006302
-0.010040,0.003967
-0.002808,0.005508
-0.002548,0.004425
-0.005478,0.007965
-0.005020,0.009003
-0.009628,0.005249
-0.008148,0.004013
-0.004486,0.002808
-0.003876,0.004700
-0.002945,0.005676
-0.006607,0.008469
-0.007370,0.005371
-0.004990,0.004852
-0.007645,0.004425
-0.004913,0.002792
-0.003235,0.009216
-0.005295,0.008759
-0.007217,0.004578
-0.008469,0.004929
-0.005661,0.002792
-0.005936,0.004089
-0.003082,0.005692
-0.003647,0.007401
-0.005249,0.008331
-0.006409,0.007065
-0.007446,0.002029
-0.004242,0.001770
-0.002441,0.008408
-0.004898,0.005493
-0.003799,0.005585
-0.006180,0.004166
-0.005173,0.003159
-0.004120,0.002731
-0.005814,0.001404
-0.008072,0.009247
-0.004517,0.005051
-0.003647,0.005539
-0.007111,0.003204
-0.004379,0.003738
-0.006271,0.001785
-0.004028,0.003021
-0.003601,0.008423
-0.006729,0.003204
-0.002151,0.005753
-0.005264,0.002182
-0.004944,0.005417
-0.006729,0.002197
-0.004044,0.007614
-0.004974,0.006851
-0.003769,0.005432
-0.003082,0.005112
-0.005737,0.001923
-0.004227,0.005844
-0.006271,0.000366
-0.004166,0.007385
-0.002274,0.004791
-0.002151,0.004318
-0.005035,0.002625
-0.006592,0.002533
-0.006104,0.006165
-0.003143,0.001480
-0.001938,0.006531
-0.003113,0.002045
-0.003845,0.006287
-0.004684,0.000595
-0.005600,0.003189
-0.008514,0.005676
-0.004776,0.003601
-0.003067,0.006927
-0.003754,0.002533
-0.003815,0.006042
-0.005753,-0.001434
-0.003906,0.005096
-0.006622,0.005798
-0.001556,0.005219
-0.003708,0.005219
-0.006180,0.005295
-0.008743,0.006271
-0.008453,0.005096
-0.007812,0.008041
-0.008591,0.011322
-0.006165,0.013733
-0.006531,0.010223
-0.013351,0.014893
-0.010300,0.017136
-0.018921,0.008774
-0.006271,0.018677
-0.021927,0.017761
-0.014603,0.021881
-0.025040,0.020508
-0.022949,0.017136
-0.020996,0.018188
-0.020706,0.038361
-0.021866,0.026886
-0.027100,0.031357
-0.039307,0.028214
-0.029953,0.031494
-0.021484,0.023880
-0.029739,0.020493
-0.022858,0.023087
-0.022903,0.025024
-0.018890,0.016113
-0.023468,0.026031
-0.016785,0.012115
-0.018890,0.013535
-0.014709,0.018402
-0.015137,0.037582
-0.018967,0.024002
-0.031799,0.024048
-0.021118,0.017197
-0.029892,0.027283
-0.030640,0.048920
-0.046219,0.035248
-0.026062,0.020172
-0.035202,0.027954
-0.022064,0.036209
-0.020309,0.022644
-0.031464,0.004211
-0.028168,0.033508
-0.012573,0.022614
-0.012344,0.030899
-0.023605,0.026901
-0.034958,0.024368
-0.033844,0.017120
-0.022186,0.034454
-0.029190,0.018082
-0.002975,0.027206
-0.025131,-0.000748
-0.002655,0.029251
-0.023224,0.005951
-0.008438,0.020828
-0.024857,0.001450
-0.022598,0.032364
-0.033325,0.013733
-0.022034,0.032593
-0.013809,0.006653
-0.010849,0.014633
-0.028351,0.012070
-0.021362,0.027695
-0.019257,0.018402
-0.017914,0.023117
-0.017807,0.038101
-0.028732,0.025055
-0.015381,0.023941
-0.034241,0.024506
-0.021454,0.028809
-0.039978,0.023193
-0.006851,0.029541
-0.041580,0.025574
-0.028915,0.030441
-0.031296,0.008957
-0.032516,0.037643
-0.045776,0.031662
-0.025253,0.029800
-0.032867,0.011169
-0.024216,0.033966
-0.046555,0.030121
-0.017899,0.032379
-0.040848,0.033035
-0.014740,0.027710
-0.021576,0.016891
-0.020996,0.020477
-0.026382,0.011917
-0.016342,0.020721
-0.016739,0.024582
-0.029099,0.031723
-0.019028,0.020279
-0.029556,0.022995
-0.020935,0.020126
-0.034439,0.030792
-0.026413,0.033905
-0.034714,0.026230
-0.033264,0.038055
-0.031036,0.035065
-0.043228,0.033630
-0.029541,0.028015
-0.028458,0.034180
-0.035477,0.032791
-0.046051,0.027878
-0.029022,0.019669
-0.040848,0.035889
-0.039276,0.025955
-0.028549,0.039307
-0.029984,0.021973
-0.043655,0.046036
-0.029816,0.020325
-0.034409,0.024277
-0.024841,0.026978
-0.026505,0.027039
-0.038696,0.035645
-0.028717,0.018600
-0.022705,0.033798
-0.021317,0.028137
-0.015808,0.022995
-0.033020,0.027740
-0.022141,0.027496
-0.040756,0.026230
-0.027039,0.028259
-0.033264,0.030273
-0.037643,0.038864
-0.602081,0.784256
-0.748138,0.653687
-0.319702,0.514908
-0.340607,0.478653
-0.593140,0.437653
-0.572845,0.549332
-0.420654,0.600693
-0.656784,0.582321
-0.633102,0.759262
-0.602585,0.579163
-0.355560,0.565201
-0.428360,0.669113
-0.656952,0.714218
-0.680618,0.789642
-0.268921,0.811356
-0.653091,0.764236
-0.607117,0.790497
-0.585709,0.655243
-0.307022,0.648041
-0.402817,0.550568
-0.353912,0.621964
-0.396347,0.518799
-0.355072,0.461319
-0.404526,0.343079
-0.339584,0.502426
-0.350479,0.474167
-0.338318,0.430237
-0.340225,0.169113
-0.318176,0.426926
-0.270416,0.431763
-0.228043,0.371765
-0.275131,0.134933
-0.267090,0.330719
-0.222366,0.353470
-0.182922,0.396896
-0.197205,0.134857
-0.157104,0.402237
-0.253082,0.382599
-0.241959,0.393387
-0.223389,0.157867
-0.193512,0.382492
-0.246323,0.340820
-0.217819,0.322510
-0.242569,0.227798
-0.198120,0.280350
-0.209564,0.271286
-0.209854,0.268417
-0.186127,0.230743
-0.156158,0.278290
-0.193634,0.271484
-0.149780,0.278824
-0.123749,0.118729
-0.143631,0.226807
-0.118057,0.221497
-0.200867,0.233582
-0.212509,0.242004
-0.181885,0.181244
-0.195984,0.239624
-0.166855,0.239944
-0.203583,0.224335
-0.267731,0.174103
-0.310425,0.229080
-0.298279,0.218430
-0.233200,0.221619
-0.289108,0.202621
-0.283478,0.170013
-0.175156,0.219437
-0.141418,0.227310
-0.166840,0.177277
-0.203506,0.133469
-0.205536,0.198227
-0.065765,0.175995
-0.170273,0.154312
-0.178070,0.160767
-0.162720,0.171646
-0.182892,0.185760
-0.211273,0.224060
-0.201416,0.198120
-0.185669,0.260941
-0.133163,0.283966
-0.154984,0.237671
-0.152222,0.229691
-0.151825,0.285324
-0.176239,0.241425
-0.170868,0.196594
-0.167282,0.159195
-0.149780,0.131058
-0.162155,0.159515
-0.137192,0.175797
-0.185715,0.214981
-0.178635,0.207123
-0.246872,0.104324
-0.267197,0.217682
-0.287231,0.197327
-0.119843,0.179901
-0.295105,0.181122
-0.282242,0.195145
-0.258194,0.126572
-0.151794,0.203568
-0.228760,0.232819
-0.203995,0.236893
-0.198547,0.100983
-0.098114,0.209991
-0.179977,0.209579
-0.134827,0.216553
-0.130417,0.131653
-0.118607,0.218506
-0.132050,0.220062
-0.092773,0.210342
-0.155777,0.133011
-0.151123,0.178299
-0.168243,0.180740
-0.058075,0.148987
-0.164780,0.086227
-0.145767,0.111267
-0.148392,0.082443
-0.069611,0.084000
-0.140152,0.061859
-0.111572,0.108704
-0.109802,0.104950
-0.104340,0.114273
-0.110748,0.037292
-0.106857,0.127014
-0.106079,0.156799
-0.066910,0.156693
-0.114594,0.040009
-0.116104,0.163818
-0.128113,0.165039
-0.054016,0.156403
-0.146301,0.053452
-0.140030,0.143539
-0.152939,0.123383
-0.081192,0.110657
-0.131958,0.051178
-0.116562,0.107132
-0.112793,0.094894
-0.057175,0.075241
-0.096542,0.051254
-0.075226,0.081299
-0.076950,0.097549
-0.056107,0.094284
-0.071259,0.060883
-0.054993,0.102417
-0.047913,0.107254
-0.047150,0.100632
-0.049805,0.049179
-0.073975,0.109818
-0.078156,0.125259
-0.077881,0.144836
-0.080399,0.132355
-0.110840,0.150528
-0.097687,0.173599
-0.122498,0.188477
-0.129410,0.203873
-0.140503,0.204376
-0.181778,0.208435
-0.146332,0.198273
-0.212051,0.171188
-0.243210,0.137344
-0.237656,0.139008
-0.227936,0.144608
-0.227692,0.139679
-0.189484,0.146652
-0.184967,0.152603
-0.125244,0.159225
-0.109344,0.183990
-0.086761,0.173401
-0.088699,0.129959
-0.064377,0.110153
-0.089203,0.067169
-0.079926,0.091599
-0.088623,0.105713
-0.092346,0.115143
-0.100006,0.106155
-0.093704,0.062378
-0.098907,0.054016
-0.075806,0.069534
-0.089401,0.067780
-0.101471,0.109436
-0.104965,0.105286
-0.095078,0.070633
-0.082611,0.070007
-0.071991,0.070206
-0.078491,0.080124
-0.086227,0.088516
-0.065887,0.076263
-0.059753,0.085297
-0.091904,0.078690
-0.065536,0.071686
-0.107941,0.077957
-0.110825,0.108368
-0.104172,0.084381
-0.081848,0.136230
-0.097290,0.156830
-0.095245,0.171280
-0.093597,0.146271
-0.108551,0.173843
-0.125763,0.180954
-0.089523,0.176575
-0.143509,0.166809
-0.162689,0.174194
-0.172256,0.163498
-0.138718,0.141052
-0.165604,0.107635
-0.174500,0.104019
-0.161774,0.088730
-0.128860,0.104385
-0.126938,0.098785
-0.108307,0.093811
-0.106827,0.090683
-0.105057,0.106445
-0.105774,0.088791
-0.095856,0.082657
-0.086960,0.076294
-0.078949,0.091797
-0.079407,0.094009
-0.075882,0.090103
-0.058380,0.083832
-0.040176,0.088593
-0.039749,0.069260
-0.037231,0.064346
-0.038284,0.038269
-0.029739,0.052032
-0.040909,0.045471
-0.040787,0.044403
-0.036621,0.021255
-0.017410,0.042130
-0.035400,0.048935
-0.026535,0.057114
-0.026520,0.015350
-0.021454,0.048553
-0.020370,0.037979
-0.017883,0.033661
-0.022522,0.013260
-0.017776,0.029129
-0.022873,0.021973
-0.031891,0.020599
-0.029404,0.024811
-0.026901,0.018524
-0.014099,0.024796
-0.030350,0.020798
-0.037506,0.032257
-0.032013,0.010391
-0.027374,0.028320
-0.041748,0.018738
-0.045822,0.027100
-0.058868,0.039963
-0.051575,0.045395
-0.063141,0.035294
-0.082260,0.051437
-0.083221,0.046463
-0.072983,0.046936
-0.095886,0.070663
-0.092316,0.087418
-0.087173,0.085556
-0.063477,0.099960
-0.073395,0.105270
-0.066559,0.124252
-0.064545,0.110947
-0.076324,0.125076
-0.082413,0.117859
-0.088348,0.103699
-0.099274,0.082001
-0.108124,0.097473
-0.104233,0.082306
-0.101730,0.067719
-0.100098,0.049484
-0.094757,0.054825
-0.078934,0.053680
-0.072845,0.062317
-0.059479,0.072540
-0.049423,0.068024
-0.031479,0.060364
-0.041519,0.064331
-0.033966,0.047226
-0.031387,0.033752
-0.031296,0.027832
-0.018127,0.035477
-0.031509,0.024384
-0.035568,0.035187
-0.034668,0.021576
-0.033508,0.025848
-0.040466,0.032730
-0.031128,0.035645
-0.031235,0.034515
-0.042709,0.038651
-0.042465,0.034119
-0.042175,0.025101
-0.045547,0.026428
-0.048233,0.041519
-0.038910,0.041367
-0.036850,0.047989
-0.033188,0.051758
-0.018524,0.052094
-0.038101,0.047287
-0.055161,0.056808
-0.055344,0.055130
-0.058090,0.045670
-0.061401,0.043518
-0.074020,0.036407
-0.076950,0.045700
-0.073975,0.053513
-0.071472,0.065887
-0.065018,0.073898
-0.053772,0.073242
-0.043732,0.075836
-0.047440,0.077377
-0.050507,0.080170
-0.056274,0.075851
-0.055679,0.079819
-0.052979,0.077652
-0.060181,0.078690
-0.065598,0.073471
-0.068863,0.078217
-0.063629,0.074738
-0.064255,0.066223
-0.072571,0.062225
-0.072815,0.057587
-0.067673,0.056396
-0.066895,0.051437
-0.060120,0.046677
-0.059525,0.043915
-0.058472,0.041336
-0.056427,0.046005
-0.051712,0.046097
-0.052567,0.037476
-0.045013,0.035507
-0.045883,0.035339
-0.051025,0.035370
-0.046173,0.031006
-0.039978,0.027679
-0.044708,0.027954
-0.041702,0.029388
-0.044022,0.022476
-0.033218,0.027802
-0.038086,0.024658
-0.035034,0.023071
-0.031174,0.011230
-0.027542,0.029022
-0.029999,0.024719
-0.028748,0.020279
-0.030029,0.021042
-0.023544,0.020294
-0.029037,0.021378
-0.029678,0.020813
-0.032028,0.025986
-0.037094,0.034637
-0.044022,0.042603
-0.047272,0.038879
-0.047119,0.037888
-0.050949,0.037354
-0.051941,0.035522
-0.058472,0.026672
-0.060196,0.033966
-0.063522,0.034119
-0.063797,0.043213
-0.065552,0.052109
-0.060226,0.055115
-0.051651,0.059372
-0.045044,0.058884
-0.041168,0.063843
-0.032791,0.060394
-0.033600,0.061020
-0.041611,0.056885
-0.042603,0.055878
-0.045364,0.051529
-0.044662,0.045639
-0.044052,0.033386
-0.043839,0.032425
-0.042892,0.030487
-0.043396,0.031342
-0.036423,0.025848
-0.027679,0.028015
-0.025986,0.026215
-0.027023,0.027008
-0.023773,0.029831
-0.030487,0.035797
-0.026962,0.035904
-0.032547,0.029556
-0.037323,0.030151
-0.040695,0.029388
-0.028793,0.021408
-0.039734,0.026077
-0.036133,0.021561
-0.030838,0.015091
-0.007050,0.023239
-0.019394,0.022812
-0.022675,0.023346
-0.020996,0.010452
-0.016068,0.036423
-0.017792,0.028809
-0.019272,0.029312
-0.024765,0.024750
-0.028763,0.028030
-0.025803,0.021667
-0.028793,0.021347
-0.028915,0.018707
-0.031586,0.022842
-0.024384,0.024399
-0.016953,0.023438
-0.016571,0.022598
-0.016510,0.024567
-0.016693,0.020981
-0.013763,0.013580
-0.009827,0.013382
-0.012146,0.019363
-0.011261,0.018692
-0.014862,0.014816
-0.021881,0.024384
-0.021606,0.032471
-0.021912,0.037277
-0.031845,0.031784
-0.033585,0.025467
-0.024780,0.024033
-0.025513,0.025742
-0.025070,0.015366
-0.021423,0.013153
-0.016632,0.012756
-0.016647,0.008835
-0.022049,0.017822
-0.020630,0.019821
-0.027252,0.018677
-0.019424,0.021088
-0.020645,0.018066
-0.018570,0.021622
-0.017441,0.015610
-0.010880,0.016617
-0.013855,0.014343
-0.014328,0.012344
-0.017899,0.009613
-0.016312,0.013092
-0.020325,0.015472
-0.025894,0.019501
-0.026566,0.017014
-0.022247,0.023468
-0.024597,0.024612
-0.023911,0.024780
-0.026550,0.017456
-0.021820,0.025009
-0.023346,0.028732
-0.027344,0.029404
-0.027756,0.024918
-0.026535,0.034058
-0.027512,0.033646
-0.024078,0.038956
-0.020844,0.030945
-0.020767,0.037872
-0.023514,0.033005
-0.014267,0.033569
-0.028824,0.031082
-0.026749,0.037369
-0.027725,0.031372
-0.017136,0.029602
-0.031067,0.021347
-0.029984,0.024765
-0.033218,0.026428
-0.020493,0.025482
-0.032288,0.018753
-0.034424,0.021912
-0.027176,0.021744
-0.018845,0.030807
-0.031311,0.026871
-0.025864,0.031876
-0.029205,0.021332
-0.017410,0.029526
-0.021332,0.035202
-0.020325,0.027603
-0.021057,0.020401
-0.024414,0.031616
-0.022720,0.026962
-0.025467,0.030624
-0.031525,0.026474
-0.030472,0.023499
-0.028336,0.026764
-0.024933,0.034851
-0.025085,0.030853
-0.030853,0.025131
-0.024963,0.030823
-0.032486,0.024139
-0.025909,0.028610
-0.026886,0.022522
-0.030106,0.022186
-0.030182,0.022491
-0.010284,0.016159
-0.015533,0.016785
-0.011398,0.021667
-0.013031,0.003632
-0.016541,0.016830
-0.010239,0.021362
-0.016159,0.013458
-0.006821,0.010193
-0.007477,0.013626
-0.010483,0.002945
-0.010880,0.012726
-0.012115,0.016586
-0.008179,0.011490
-0.014725,0.008606
-0.006866,0.013138
-0.012451,0.007736
-0.002548,0.009995
-0.013077,0.009888
-0.006516,0.008240
-0.011444,0.004517
-0.010880,0.015869
-0.008591,0.014618
-0.006622,0.007370
-0.007248,0.008636
-0.011261,0.011581
-0.011490,0.009003
-0.008591,0.011795
-0.009445,0.010300
-0.007126,0.008728
-0.010635,0.006744
-0.009888,0.006317
-0.005875,0.005905
-0.006775,0.007904
-0.005600,0.007278
-0.004440,0.006058
-0.009796,0.010986
-0.009781,0.008545
-0.006927,0.005569
-0.008377,0.010132
-0.009415,0.010223
-0.010757,0.010483
-0.011475,0.003403
-0.011719,0.007034
-0.008362,0.005478
-0.007126,0.008133
-0.006714,0.009842
-0.006439,0.009369
-0.007767,0.008972
-0.006744,0.008698
-0.005707,0.006271
-0.005371,0.004089
-0.005386,0.006058
-0.008713,0.004272
-0.005783,0.003571
-0.004639,0.003860
-0.004074,0.004471
-0.006653,0.006226
-0.005356,0.007202
-0.008148,0.005356
-0.008118,0.005325
-0.009232,0.005081
-0.008301,0.005951
-0.005783,0.006256
-0.006439,0.008270
-0.007080,0.009995
-0.005051,0.008987
-0.006409,0.001892
-0.004303,0.004150
-0.006088,0.004211
-0.004227,0.008820
-0.008560,0.005463
-0.007095,0.009232
-0.007095,0.012405
-0.007996,0.011566
-0.010178,0.010666
-0.009537,0.011719
-0.010864,0.010864
-0.006485,0.007187
-0.011948,0.006424
-0.011185,0.006546
-0.007431,0.002396
-0.007553,0.007614
-0.005920,0.006027
-0.004913,0.008347
-0.007156,0.012131
-0.007233,0.008148
-0.006683,0.007324
-0.011642,0.011337
-0.010071,0.008331
-0.005936,0.008011
-0.012054,0.005325
-0.008560,0.005569
-0.007309,0.004913
-0.003815,0.005371
-0.006592,0.005585
-0.005707,0.011490
-0.009918,0.007370
-0.005051,0.006821
-0.009979,0.005356
-0.010452,0.009415
-0.012283,0.005920
-0.007828,0.007172
-0.009521,0.009796
-0.007080,0.005295
-0.007523,0.003036
-0.006882,0.006317
-0.004807,0.003845
-0.004288,0.010941
-0.015472,0.011536
-0.006500,0.013077
-0.013000,0.007202
-0.015686,0.017654
-0.009262,0.012695
-0.010559,0.009369
-0.013062,0.014999
-0.015045,0.013367
-0.014725,0.017120
-0.020203,0.014908
-0.014572,0.027405
-0.034012,0.028488
-0.023590,0.028839
-0.021561,0.020844
-0.021683,0.018311
-0.027802,0.019470
-0.015259,0.032578
-0.028336,0.022736
-0.029221,0.036179
-0.015625,0.022461
-0.015564,0.020554
-0.030746,0.025238
-0.049240,0.056885
-0.045090,0.038818
-0.009430,0.034515
-0.021271,0.017120
-0.024231,0.006882
-0.028564,0.015350
-0.019958,0.028870
-0.012009,0.025986
-0.017975,0.013519
-0.016037,0.011612
-0.044647,0.009018
-0.006882,0.050720
-0.029770,0.016617
-0.018311,0.025040
-0.021545,0.003433
-0.020325,0.018494
-0.022888,0.021103
-0.009338,0.018127
-0.012619,0.000900
-0.013123,0.016739
-0.005600,0.016861
-0.017288,0.018555
-0.018555,0.022079
-0.019623,0.018997
-0.009644,0.010910
-0.010132,0.005905
-0.006973,0.015625
-0.012283,0.008957
-0.013611,0.024307
-0.021454,0.004807
-0.006668,0.023911
-0.011246,0.009949
-0.009949,0.020309
-0.031479,0.016220
-0.014450,0.025513
-0.019653,0.007904
-0.010101,0.017899
-0.009613,0.014404
-0.016022,0.013596
-0.016571,0.013107
-0.015121,0.021790
-0.016876,0.010986
-0.009323,0.007523
-0.012711,0.018585
-0.010437,0.024246
-0.018387,0.014008
-0.016953,0.007660
-0.016602,0.015350
-0.009567,0.027710
-0.013123,0.011353
-0.021088,0.009476
-0.022629,0.009506
-0.008957,0.011230
-0.009323,0.008957
-0.010483,0.017181
-0.012512,0.007431
-0.009079,0.009384
-0.010025,0.007919
-0.013229,0.015640
-0.014221,0.013916
-0.004227,0.016891
-0.014526,0.004745
-0.014221,0.011536
-0.007187,0.009399
-0.008316,0.016586
-0.011658,0.017441
-0.047226,0.023499
-0.066620,0.048172
-0.075195,0.097534
-0.056946,0.065292
-0.152863,0.082855
-0.218582,0.193146
-0.379425,0.321991
-0.426636,0.225052
-0.286118,0.406937
-0.358292,0.413620
-0.441818,0.213394
-0.376724,0.458069
-0.344803,0.403091
-0.460236,0.132156
-0.432693,0.437973
-0.412201,0.475006
-0.478302,0.340286
-0.441147,0.494202
-0.481903,0.413055
-0.378296,0.345612
-0.314316,0.387680
-0.379807,0.380737
-0.409561,0.322845
-0.311264,0.387390
-0.403839,0.422913
-0.402023,0.403488
-0.270691,0.412186
-0.414108,0.384018
-0.390045,0.381805
-0.217041,0.375595
-0.361526,0.371429
-0.369446,0.367584
-0.228455,0.348740
-0.356613,0.349091
-0.348816,0.351013
-0.244461,0.343231
-0.335022,0.329620
-0.339340,0.337677
-0.274979,0.314514
-0.326324,0.293060
-0.322693,0.321976
-0.285233,0.312820
-0.316452,0.259521
-0.306717,0.303101
-0.280106,0.302368
-0.303452,0.235840
-0.301605,0.290497
-0.289230,0.286102
-0.293854,0.201752
-0.283676,0.285736
-0.276962,0.273026
-0.285324,0.176056
-0.280426,0.276474
-0.270828,0.279434
-0.284332,0.157028
-0.281616,0.277695
-0.273468,0.271957
-0.273010,0.162262
-0.270081,0.257523
-0.262024,0.266434
-0.263931,0.182068
-0.252426,0.256378
-0.251663,0.253204
-0.253494,0.202606
-0.249390,0.249741
-0.251038,0.250046
-0.254807,0.213470
-0.231354,0.251129
-0.248810,0.243256
-0.242584,0.212906
-0.199570,0.237518
-0.235550,0.232574
-0.231918,0.213104
-0.162537,0.230347
-0.228302,0.221466
-0.227432,0.218384
-0.118317,0.221481
-0.231339,0.214844
-0.226837,0.217453
-0.153503,0.220932
-0.229645,0.213882
-0.223190,0.219177
-0.187775,0.212326
-0.216751,0.192627
-0.215500,0.209717
-0.199387,0.213089
-0.218185,0.177124
-0.218307,0.212189
-0.208786,0.215240
-0.221649,0.161850
-0.210724,0.216019
-0.208527,0.207031
-0.202316,0.144485
-0.198547,0.206802
-0.198456,0.207169
-0.192947,0.128067
-0.193085,0.203598
-0.196365,0.199036
-0.193939,0.100861
-0.186615,0.195786
-0.188385,0.197037
-0.185776,0.109909
-0.182281,0.195892
-0.183960,0.192749
-0.179565,0.121948
-0.175735,0.189041
-0.184326,0.189636
-0.179443,0.125641
-0.155075,0.182495
-0.164108,0.182785
-0.167725,0.145432
-0.148849,0.179276
-0.169449,0.178482
-0.169464,0.145737
-0.133774,0.175507
-0.158432,0.173859
-0.158661,0.156158
-0.115250,0.173798
-0.158112,0.176163
-0.152542,0.166367
-0.090866,0.169189
-0.153946,0.167633
-0.149643,0.166550
-0.101303,0.166443
-0.155212,0.157745
-0.148605,0.158844
-0.120880,0.165344
-0.152008,0.163071
-0.150604,0.169479
-0.134155,0.170502
-0.147614,0.148376
-0.144211,0.165451
-0.132965,0.161743
-0.146713,0.137726
-0.139587,0.158295
-0.136063,0.152969
-0.137054,0.121078
-0.142548,0.159912
-0.139511,0.160080
-0.144226,0.108353
-0.147430,0.165268
-0.142517,0.164169
-0.138474,0.104614
-0.135574,0.155609
-0.132935,0.145401
-0.131134,0.077148
-0.129166,0.149368
-0.125671,0.148193
-0.129974,0.062393
-0.135223,0.150970
-0.134430,0.145844
-0.130569,0.086838
-0.129517,0.148804
-0.130356,0.142990
-0.125793,0.105743
-0.118896,0.138474
-0.130768,0.148605
-0.125351,0.119629
-0.104935,0.141617
-0.128021,0.146530
-0.124588,0.129608
-0.087997,0.143631
-0.129166,0.141510
-0.126343,0.135559
-0.077225,0.139725
-0.128616,0.142303
-0.133591,0.140900
-0.060333,0.135376
-0.131180,0.130722
-0.135498,0.136093
-0.061691,0.134644
-0.128052,0.127350
-0.130661,0.135101
-0.076736,0.132095
-0.129791,0.124191
-0.141296,0.134460
-0.088837,0.140381
-0.135361,0.116608
-0.129089,0.137344
-0.101746,0.134949
-0.134552,0.101715
-0.132538,0.128159
-0.118149,0.133209
-0.137238,0.083847
-0.143539,0.136322
-0.141724,0.130600
-0.134628,0.061035
-0.135910,0.131607
-0.131516,0.132202
-0.129349,0.082214
-0.133057,0.135162
-0.132660,0.135788
-0.137604,0.087112
-0.127640,0.135178
-0.136993,0.131271
-0.144501,0.100296
-0.114777,0.125427
-0.140991,0.119431
-0.136261,0.108200
-0.108276,0.122162
-0.138672,0.126770
-0.133728,0.123413
-0.083405,0.127518
-0.131348,0.126114
-0.132874,0.126877
-0.068802,0.125000
-0.126984,0.121613
-0.128738,0.125214
-0.097336,0.123184
-0.128799,0.114655
-0.135437,0.128174
-0.116623,0.124710
-0.136292,0.103668
-0.136139,0.121323
-0.123856,0.120224
-0.130814,0.091446
-0.132187,0.118134
-0.126480,0.122543
-0.123672,0.073059
-0.124359,0.122116
-0.124985,0.120956
-0.124741,0.060455
-0.110641,0.123611
-0.124420,0.121353
-0.121323,0.081818
-0.104309,0.117722
-0.121201,0.122147
-0.120132,0.094070
-0.082993,0.119339
-0.120819,0.116837
-0.116562,0.110855
-0.055283,0.118500
-0.104645,0.120834
-0.104492,0.116226
-0.059418,0.121094
-0.103180,0.112808
-0.097321,0.113052
-0.074432,0.114731
-0.097885,0.106430
-0.091293,0.109497
-0.078461,0.099808
-0.086929,0.069321
-0.086044,0.088669
-0.080154,0.089844
-0.083298,0.052887
-0.086929,0.088943
-0.082611,0.090332
-0.077118,0.035889
-0.062378,0.087296
-0.061707,0.069748
-0.061447,0.045578
-0.050949,0.068558
-0.055115,0.072952
-0.060837,0.061813
-0.049759,0.074417
-0.060303,0.066040
-0.055191,0.063736
-0.034180,0.064545
-0.050171,0.054382
-0.043869,0.057404
-0.039276,0.055466
-0.046478,0.039444
-0.046341,0.057556
-0.045944,0.060104
-0.048599,0.030777
-0.047775,0.059097
-0.047379,0.054123
-0.039444,0.021225
-0.039841,0.050858
-0.040100,0.053406
-0.040802,0.043091
-0.039108,0.055984
-0.047440,0.062317
-0.048431,0.057861
-0.029755,0.060898
-0.045517,0.055542
-0.046539,0.056870
-0.030121,0.058380
-0.049591,0.044449
-0.055222,0.060410
-0.046127,0.067307
-0.057953,0.032288
-0.058090,0.064209
-0.052933,0.062454
-0.056671,0.024216
-0.049438,0.058044
-0.049469,0.055344
-0.054688,0.041840
-0.050064,0.058884
-0.056213,0.059723
-0.059921,0.057755
-0.030838,0.056747
-0.057938,0.041260
-0.051041,0.045639
-0.026886,0.044830
-0.045242,0.025421
-0.051636,0.045670
-0.049866,0.045486
-0.053314,0.024796
-0.046600,0.043213
-0.051819,0.036377
-0.043716,0.029083
-0.019791,0.030807
-0.038010,0.027649
-0.042587,0.028183
-0.027863,0.029984
-0.044800,0.028687
-0.049393,0.031296
-0.050797,0.036652
-0.039612,0.024933
-0.025513,0.032791
-0.040726,0.029968
-0.035522,0.018997
-0.012466,0.028793
-0.033096,0.032288
-0.033112,0.031067
-0.033783,0.029617
-0.030670,0.024200
-0.015366,0.034180
-0.040833,0.031830
-0.024399,0.005203
-0.008255,0.023605
-0.029053,0.032593
-0.041702,0.025040
-0.040543,0.028458
-0.023499,0.011963
-0.002640,0.019562
-0.027100,0.014877
-0.030777,0.017319
-0.028473,0.023392
-0.038208,0.013092
-0.024918,0.024445
-0.036423,0.032181
-0.046829,0.025925
-0.010529,0.041061
-0.038666,0.037720
-0.056137,0.033066
-0.028015,0.061432
-0.057419,0.042557
-0.046570,0.050842
-0.048996,0.056213
-0.072708,0.022705
-0.046097,0.073471
-0.076080,0.064896
-0.066132,0.049500
-0.031128,0.060242
-0.062485,0.046906
-0.061554,0.070694
-0.061661,0.045258
-0.029007,0.016632
-0.050003,0.046585
-0.049744,0.064987
-0.049484,0.041214
-0.066818,0.045868
-0.055634,0.070969
-0.112503,0.055695
-0.143204,0.146088
-0.369675,0.231720
-0.403732,0.330688
-0.670959,0.506653
-0.326202,0.539886
-0.492188,0.403473
-0.428757,0.569412
-0.455414,0.428757
-0.282257,0.258987
-0.365997,0.332382
-0.574005,0.340286
-0.559296,0.364212
